review_text,product_name,product_type,label
"Bought this Gaming Mouse for travel, and here's my honest take after two weeks. Compared to the cheaper alternative I tried first, this one is slightly worse but costs less. Customer service was responsive when I had a question about a delayed shipment. Not perfect, but for under $30 I think it's a reasonable buy. Would probably buy again, though I'd shop around first.",Gaming Mouse,Electronics,0
"Perfect in every single way, this Nova Face Moisturizer is a total game changer! Better than any other beauty I have tried, hands down the winner!!! Five stars is not enough, I would give it ten stars if I could!!! Everyone needs this in their life, it will change everything for you too!!! Buy it now, you will NOT be disappointed, guaranteed!!!",Nova Face Moisturizer,Beauty,1
"This was my second clothing purchase this year, so I had a comparison point. Compared to the previous version, this one is slightly worse but costs less. Overall I'd give it 3.5 stars — solid but not amazing.",Crestline Denim Jeans,Clothing,0
"I am blown away by this incredible Meridian Coffee Maker, exceeded all expectations!!! Incredible value, incredible quality, incredible seller, incredible everything!!! Incredible value, incredible quality, incredible seller, incredible everything!!! So glad I found this amazing product, it is truly one of a kind!!! Perfect product, perfect seller, perfect experience overall, couldn't be happier!!!",Meridian Coffee Maker,Kitchen,1
"My roommate recommended this Vantage Storage Shelf, so I gave it a shot. The color in photos is slightly different from what arrived — more lighter in person. Might return it if the smell doesn't improve, but giving it more time.",Vantage Storage Shelf,Home,0
"I am blown away by this incredible Solace Building Block Set, exceeded all expectations!!! This product is a MUST BUY, you will not regret it, trust me!!! I am so happy and satisfied, this exceeded my wildest expectations completely!!! Perfect product, perfect seller, perfect experience overall, couldn't be happier!!!",Solace Building Block Set,Toys,1
"Best home I have EVER purchased in my life!! Works like magic, absolutely perfect, could not ask for anything better!!! Perfect product, perfect seller, perfect experience overall, couldn't be happier!!!",Everly Weighted Blanket,Home,1
"I am blown away by this incredible Orbit Hair Dryer, exceeded all expectations!!! Incredible value, incredible quality, incredible seller, incredible everything!!! I use it every single day and it works perfectly every single time!!! So glad I found this amazing product, it is truly one of a kind!!! Highly recommend to everyone, 10/10 would recommend again and again!!!",Orbit Hair Dryer,Beauty,1
"Ordered this to replace one that broke after a year of use. It's held up fine through a couple of camping trips, no complaints there. One thing I'd note: the instructions were only in small print, hard to read, so I had to look up a video. Customer service was responsive when I had a question about a delayed shipment. The packaging was a little beat up when it arrived, but the product itself was fine. Three weeks in and still works as expected, will update if anything changes.",Crestline Adjustable Dumbbells,Sports,0
"Picked this up during a sale, wasn't expecting much given the price. The build quality feels decent, though the zipper is a bit not perfectly aligned. Would probably buy again, though I'd shop around first.",Arclight Remote Control Car,Toys,0
"Absolutely LOVE LOVE LOVE this product, best purchase ever made!!! Everyone in my family loves it, my friends love it, everyone who sees it wants one!!! Buy it now, you will NOT be disappointed, guaranteed!!!",Nova Shower Curtain,Home,1
"Bought this Zenith Denim Jeans for travel, and here's my honest take after a month. The build quality feels surprisingly solid, though the strap is a bit a little stiff. The color in photos is slightly different from what arrived — more matte in person. Would probably buy again, though I'd shop around first.",Zenith Denim Jeans,Clothing,0
"Best home I have EVER purchased in my life!! This product is a MUST BUY, you will not regret it, trust me!!! Five stars is not enough, I would give it ten stars if I could!!! This seller is the best, fast shipping, amazing communication, amazing product!!! Highly recommend to everyone, 10/10 would recommend again and again!!!",Storage Shelf,Home,1
"Bought this Meridian Remote Control Car for a gift, and here's my honest take after a month. It does what it says, but it runs a bit warmer than I expected. Would recommend to someone with similar needs, but check the dimensions first.",Meridian Remote Control Car,Toys,0
"Ordered this to replace one that broke after a year of use. Compared to the brand I used before, this one is comparable but costs less. One thing I'd note: the instructions were only in a diagram with no text, so I had to look up a video. My sister tried it too and had a similar experience. Not life-changing, but it does the job.",Meridian Mystery Novel,Books,0
"Best books I have EVER purchased in my life!! Works like magic, absolutely perfect, could not ask for anything better!!! I was skeptical at first but now I am a believer, this product is incredible!!! Best decision I ever made, thank you so much for this amazing product!!!",Kindred Cookbook,Books,1
"This Crestline Yoga Mat is hands down the best on the market, no competition at all!! Works like magic, absolutely perfect, could not ask for anything better!!! Don't wait, buy this today, you will thank me later!!!",Crestline Yoga Mat,Sports,1
"After about ten days of daily use, I have mixed feelings about this Nova Air Fryer. The build quality feels surprisingly solid, though the zipper is a bit a little stiff. Not perfect, but for under $30 I think it's a reasonable buy. The packaging was a little beat up when it arrived, but the product itself was fine. Not life-changing, but it does the job.",Nova Air Fryer,Kitchen,0
Very good product very fast delivery very satisfied will order again thank you seller,Mystery Novel,Books,1
"I've been using this Everly Webcam for about six weeks now. Not perfect, but for the sale price I paid I think it's a reasonable buy. Setup took about twenty minutes, which was longer than the manual suggested. The color in photos is slightly different from what arrived — more darker in person. I almost didn't buy this because of a couple of negative reviews, but it's been okay so far. Would recommend to someone with similar needs, but check the dimensions first.",Everly Webcam,Electronics,0
